baseMean log2FoldChange lfcSE stat pvalue padj weight
chr1_213046300_213046992 35.5099830228587 1.36411405263731 0.274772232578152 4.9645265820276 6.8868853681686e-07 0.000200879376460501 3.97653780172579
chr7_73913211_73913792 28.0230789031844 1.61410107483375 0.32577081271357 4.95471359569874 7.24369054450621e-07 0.000200879376460501 4.18162701614218
chr4_184424962_184426647 125.665099223201 0.739580369606232 0.150552720266347 4.91243445019006 8.99524607540176e-07 0.000220732371696479 4.70110458766979
chr1_96207905_96208927 41.6140568163535 1.19723212788824 0.241972101781648 4.94781059086144 7.50528871566424e-07 0.000226536320018382 3.80212487314066
chr13_114065084_114065941 30.5310523214748 -1.43846438861161 0.288629330897038 -4.98377758123532 6.23547527642741e-07 0.000229364122627011 3.10381958166976
chr6_127687139_127688162 45.4410170145118 1.2020655875219 0.244135424137096 4.92376553615944 8.48945459493244e-07 0.000230741389924164 4.17901372314467
chr2_161076967_161077524 26.4912186108664 1.52766854118837 0.311470530823556 4.90469688143233 9.35717251435792e-07 0.000231223340188301 4.57310336377556
chr2_25599647_25600570 48.0614792380103 1.12062605238587 0.227903295198042 4.91711210850233 8.78302578545407e-07 0.000235974189076283 4.17901372314467
chr2_206753702_206754402 28.1174773648822 1.54285385995478 0.313826372768083 4.9162657884554 8.82106175188128e-07 0.000235974189076283 4.18162701614218
chr12_133656547_133657875 99.9668838857021 0.866330731762162 0.17745889776547 4.88186697128654 1.05086141483365e-06 0.000237103013848048 4.92301184571865
chr5_37533027_37534382 34.7600256545507 1.3980611545692 0.283173959239553 4.93711059563391 7.92885117781069e-07 0.000237103013848048 3.70337183587796
chr2_79812721_79813580 28.1373236184594 1.57685570951606 0.321304432910347 4.90766870295888 9.21653678520838e-07 0.000241440436488244 4.1856268372899
chr20_61001878_61003062 24.1010255344092 -1.60124685764734 0.323019416450198 -4.95712262514786 7.15448244963215e-07 0.000241440436488244 3.26375552091871
chr3_105084942_105085882 104.201056259937 0.803036311283183 0.166414586132449 4.82551638018105 1.39640986827516e-06 0.000251362646613876 6.06136244800336
chr9_76298908_76300151 29.048660081871 1.440660197611 0.296058203414148 4.86613841804512 1.13799830736195e-06 0.000252360417586083 4.89603297841886
chr3_141658703_141659800 48.383281579296 1.12638707180206 0.229207450630012 4.91426901135197 8.91143206078078e-07 0.000253034097457873 3.80512312704137
chr6_109415452_109417072 92.0453897871831 0.864274162010903 0.179321645309601 4.8196867729979 1.43783788391564e-06 0.000255050729979145 6.06136244800336
chr2_31624319_31624893 42.9587952409712 1.25050878352471 0.254817516000986 4.90746791331202 9.22597430805731e-07 0.000259434246410234 3.80512312704137
chr11_82996507_82997748 100.029484333556 0.811139240296896 0.168508062429674 4.81365240690143 1.48196483492751e-06 0.000262389013112474 5.98549523606804
chr7_111138977_111139691 39.693273543963 1.2533412008235 0.256535101330419 4.88565188281656 1.03087201175284e-06 0.000262389013112474 4.16862106423833
chr12_82684_84934 54.9403829644337 -1.22297724102973 0.252168082060571 -4.84984947752414 1.23555199083123e-06 0.000264706723508237 4.92301184571865
chr5_168005989_168007235 171.251795005156 0.655786673528163 0.13637775512182 4.80860440137308 1.5198764556283e-06 0.000266550723562304 5.98549523606804
chr7_36342709_36343476 36.6128763098071 -1.40570113446691 0.280190055655703 -5.01695583441487 5.24966295896408e-07 0.000274116535949954 2.00084961859523
chr20_33894779_33895288 53.3247253753906 -1.07172907115191 0.221025380292474 -4.84889594911559 1.24150517446859e-06 0.000274614294893515 4.70110458766979
chr7_112089949_112091423 129.765189252751 0.705744558471156 0.145597411419477 4.84723287035544 1.25195440244279e-06 0.000275631563255769 4.70110458766979
chr10_85938647_85939564 97.7101253073322 0.814123340261077 0.168366853907712 4.83541339263445 1.32869215550055e-06 0.000276262245841526 4.92301184571865
chr4_100736439_100737366 50.7942532008088 1.20778222200461 0.247640996747322 4.87714973638619 1.07629733279124e-06 0.000276262245841526 3.97653780172579
chr8_29441019_29441807 37.9643090468344 -1.36554556751744 0.280505692328323 -4.86815635070647 1.12644196074491e-06 0.000276262245841526 4.17901372314467
chr5_151007274_151008472 46.3363110876976 1.17500996963929 0.240755342348684 4.8805146260785 1.05809365921757e-06 0.000282745280840374 3.80212487314066
chr5_113346046_113346539 14.5031291031964 2.33127242414172 0.468798071342008 4.97287119263969 6.59684949884805e-07 0.000284562500694692 2.34460083731489
chr4_128801364_128802897 60.1785331327078 0.969173054041735 0.202808430147375 4.77876118530903 1.76378537024313e-06 0.000292959053802887 6.06136244800336
chr5_171612709_171613078 26.7731971292986 1.50274578105043 0.309262103257551 4.8591332892765 1.17900742182228e-06 0.000297148315844822 3.97653780172579
chr10_38299174_38300410 60.7944599573586 0.963316369343075 0.20193965670372 4.77031795075508 1.83935355660708e-06 0.000301400676286269 6.06136244800336
chr5_102455345_102456828 87.5396544854084 0.860607407061658 0.178471536667467 4.82209893595057 1.42055451895447e-06 0.000301400676286269 4.70110458766979
chr9_119268769_119269736 26.5447327405923 1.52930448521311 0.3157963786133 4.84269164810713 1.28091989075758e-06 0.00030288849795091 4.18162701614218
chr8_126043984_126044770 82.0589813853736 0.848767782602603 0.176303245720131 4.81424933010003 1.47754239646231e-06 0.0003093938260579 4.70110458766979
chr22_50324271_50325011 21.8434999211385 -1.69411345564597 0.347304813527247 -4.87788648375027 1.07228602216013e-06 0.000321987275476222 3.26375552091871
chr3_71472095_71473051 47.6000437220878 1.11585714743578 0.230270003348016 4.84586412129998 1.26061775712406e-06 0.000322101553767107 3.80212487314066
chr5_150929513_150930427 26.5932120494956 -1.53732882961037 0.318489583575871 -4.82693597809343 1.38649668830038e-06 0.000322101553767107 4.18162701614218
chr20_39190675_39191173 23.0719275928813 -1.66475049015381 0.345038640218807 -4.82482335630035 1.40127404122936e-06 0.000323803255350713 4.18562683728989
chr1_247274571_247277294 77.8925624164961 -0.884653549246697 0.186159302024286 -4.75213185495982 2.01283035170522e-06 0.000323842147097833 5.98549523606804
chr13_40779974_40781198 42.5724218687181 1.18604916880632 0.244960619841199 4.84179526315375 1.28671302689541e-06 0.000324231441227421 3.80512312704137
chr8_32405080_32407045 64.7937888883377 0.989008094166655 0.206488016101238 4.78966340439709 1.67061308414395e-06 0.00033926737883009 4.70110458766979
chr13_86160496_86161345 23.6814204878972 1.70753345733433 0.355585555550801 4.80203267730988 1.57063053709672e-06 0.000356707082304445 4.18562683728989
chr2_128169514_128170020 17.330578317706 -2.18022358866691 0.444607873623838 -4.90369990728392 9.40481352072289e-07 0.000359768480324146 2.46879439729965
chr5_150401788_150403659 113.1570871026 0.738019993655351 0.156146644587703 4.72645438910361 2.28474081624854e-06 0.000359768480324146 5.98549523606804
chr3_28389810_28391188 90.5556519257463 0.870766572825933 0.184375535711448 4.72278802860649 2.32633281636405e-06 0.000360200003919354 6.06136244800336
chr6_56818923_56820948 63.869192162035 0.925047025916744 0.1943062402788 4.76076848890412 1.92857178815513e-06 0.000366109253414337 4.92301184571865
chr2_190648220_190649727 96.7407000921622 0.882664768978144 0.183662566623639 4.80590457383131 1.54053369769916e-06 0.000376772896853496 3.80512312704137
chr3_93698481_93699528 84.3811743785134 0.82653891402746 0.175762165534403 4.70259860257399 2.56871100060264e-06 0.000396057313753447 5.98549523606804
chr6_146432900_146433415 17.0179230867618 2.23427033038971 0.458317336399431 4.87494177711511 1.0884055145553e-06 0.000396057313753447 2.53714108749651
chr1_226595155_226596243 79.1683774443304 0.907958744630418 0.189487917124344 4.79164454604568 1.65419779264904e-06 0.000398195438636638 3.80512312704137
chr3_57955453_57956090 44.6800273762165 1.11353540215326 0.233315852737582 4.77265213266793 1.81815674305197e-06 0.000398195438636638 4.17901372314467
chr5_172482976_172484754 171.543844009176 0.62629180876347 0.130847336901812 4.78643145204737 1.69772886987773e-06 0.000406674994160631 3.80512312704137
chr10_1105757_1106305 25.2075780771821 1.57842328115955 0.33275847077678 4.74345033944571 2.10108468638831e-06 0.000416739353251323 4.57310336377556
chr8_131776192_131776717 20.8764997688856 1.75761357882309 0.365359905547922 4.8106361758202 1.50450658907731e-06 0.000416739353251323 3.26375552091871
chr16_48228734_48229558 31.327608446984 1.45827220313115 0.305221301287109 4.77775370520229 1.77264318676075e-06 0.000430035167567769 3.70337183587796
chr4_52917352_52918490 57.1678655239979 1.02072243598852 0.218229131702711 4.6772968761065 2.90681275432741e-06 0.000430035167567769 6.06136244800336
chr2_46398217_46399958 75.5544592241467 0.931860476846757 0.197155192144536 4.72653277202867 2.28385946649944e-06 0.000432415321733518 4.70110458766979
chr5_96054065_96055001 39.6167174142539 1.21757197100074 0.255299980035034 4.76918161463881 1.84975841691542e-06 0.000432415321733518 3.80512312704137
chr17_80174197_80175396 52.3335634276527 -1.02062506246815 0.214783620546156 -4.75187567782352 2.01538282607896e-06 0.000447745939786805 3.97653780172579
chr19_52288181_52288726 27.0456637190056 1.61873371053653 0.34271191091197 4.72330741650914 2.32039687707043e-06 0.000447745939786805 4.57310336377556
chr12_38450289_38451449 50.3958945495532 1.07261694905828 0.22633543308043 4.7390589023554 2.14713088929849e-06 0.000451583749234784 4.17901372314467
chr5_159545567_159547164 195.883164024731 0.591205036439837 0.12682907687215 4.66143136116807 3.14017795759488e-06 0.00045929082859291 5.98549523606804
chr11_20133464_20134880 91.9647481596583 0.827518461014329 0.174267437897941 4.74855469843402 2.04875480804041e-06 0.000463442805641388 3.80512312704137
chr15_33360070_33361352 41.1391528444397 -1.21407990597982 0.255543063181833 -4.75097970128009 2.02433455184689e-06 0.000463442805641388 3.80512312704137
chr2_43357989_43359007 103.155102349716 -0.763380046890611 0.164038448155524 -4.65366537829505 3.26085836883149e-06 0.000463442805641388 6.06136244800336
chr2_133032465_133032822 48.7591367948903 1.16801142982386 0.246987673516177 4.72902721498511 2.25598145254572e-06 0.000463442805641388 4.17901372314467
chr3_16215650_16216279 19.14167091511 -1.76360708408829 0.374613530578307 -4.70780401702452 2.50399666723439e-06 0.000463442805641388 4.64151263845805
chr4_61477263_61478108 27.5707204688488 1.5090008874988 0.31859194744993 4.73646901491746 2.1747397276003e-06 0.000467688328480859 3.97653780172579
chr1_177818303_177818672 17.5503555462045 1.86559299053316 0.386835203581725 4.82270737838633 1.41622662745316e-06 0.000474334169336222 2.53714108749651
chr11_126272574_126273885 68.8981525103614 0.871755295617643 0.18764465438493 4.64577740557077 3.38798164700381e-06 0.000474334169336222 6.06136244800336
chr1_159721582_159722679 40.1916643669361 -1.25158024621552 0.264065932259613 -4.73965056948369 2.1408709732366e-06 0.00047563588306742 3.80512312704137
chr21_36106816_36107470 26.5435417333261 -1.53325526550504 0.32635050735255 -4.69818563465169 2.62482811010549e-06 0.000482408911523198 4.57310336377556
chr6_52021997_52022955 26.2083416243385 1.63823769549733 0.348722890016851 4.69782094148787 2.62951797112528e-06 0.000482408911523198 4.57310336377556
chr1_234792543_234793458 123.345557324072 0.772030704282035 0.163105429353012 4.73332314776054 2.2087341738192e-06 0.000485157763725586 3.80512312704137
chr20_46555914_46557045 55.8843556353394 -1.03989842192422 0.224370937260414 -4.63472869802775 3.57405908135626e-06 0.000490980178930649 6.06136244800336
chr4_2805419_2805739 14.9511435301946 -2.14112317016635 0.444856376201161 -4.8130661595781 1.48632056485499e-06 0.000499425169198224 2.46879439729965
chr19_38933455_38934909 25.3393647493329 -1.51098488451438 0.322516334783838 -4.68498715119994 2.79977495701209e-06 0.000505977769328696 4.57310336377556
chr1_212457898_212459744 277.895081446261 0.507734550757268 0.108581955000313 4.67604907975552 2.92454641496318e-06 0.000512224619202397 4.70110458766979
chr4_103747979_103749864 163.186408734791 0.631331025036512 0.136644561975098 4.62024259078502 3.83291615255081e-06 0.000518739625089558 6.06136244800336
chr7_30838918_30839773 28.5533001368703 1.44641340121963 0.30818006276435 4.69340355195406 2.68696699720646e-06 0.000525172372823292 4.18162701614218
chr4_13485224_13486842 67.2302897893106 0.905468059745551 0.194416324584996 4.6573664103484 3.20280117660825e-06 0.000527825751504444 4.92301184571865
chr7_1498344_1499843 69.6000647316117 -0.840104118396552 0.182058039990686 -4.61448513034376 3.94070985546386e-06 0.000527825751504444 6.06136244800336
chr4_4271498_4271973 18.4361739980092 1.8499425769784 0.395077681442576 4.68247806412036 2.83427525982185e-06 0.000547898729365465 4.18162701614218
chr14_90267291_90268008 23.9617197144764 1.53204497465004 0.328702281563702 4.66088938404016 3.14845909205886e-06 0.000548983481231123 4.61913023642943
chr5_162864064_162865226 115.894325110535 0.715366970305688 0.153949743374076 4.64675649745936 3.37194795988117e-06 0.000575339327285157 4.70110458766979
chrX_10537806_10538355 16.1862433232721 2.12260235586768 0.449301560047501 4.72422654317798 2.30992805636611e-06 0.000575339327285157 3.21032312158849
chr17_17886086_17887321 23.0925182991009 -1.54129775599742 0.331792280468402 -4.64536954814475 3.39468230193036e-06 0.000585528792988845 4.61913023642943
chr2_88990490_88991691 103.436302386978 0.757993713339822 0.16343143943806 4.63799202862126 3.51810351495038e-06 0.000594098725085871 4.70110458766979
chr16_14378887_14380461 63.8236729990933 0.891130392756769 0.194633769215898 4.57849835795083 4.68325840643463e-06 0.000609011748223024 6.06136244800336
chr7_55613077_55613626 27.5397791279971 1.36351951039838 0.294905798888766 4.62357646250515 3.77179615490798e-06 0.000609011748223024 4.89603297841886
chr2_238341036_238341940 50.3499942872157 1.07463585604443 0.229917049100705 4.6740155210227 2.95366995032646e-06 0.000610155602259298 3.80212487314066
chr3_53925174_53926385 82.0035548236659 0.916606942238497 0.19666136186394 4.66083898510095 3.14923022582964e-06 0.000644132932497877 3.80512312704137
chr5_171613923_171615966 159.767003995213 0.649997091305194 0.139439686627436 4.66149277172357 3.1392409544448e-06 0.000644132932497877 3.80512312704137
chr7_64309647_64310680 27.6450003182957 1.39522309786185 0.301829096939182 4.62255995863443 3.79033205513806e-06 0.000644132932497877 4.57310336377556
chr12_101147581_101148240 26.3112594496616 1.44677316572706 0.311803079753625 4.64002205132241 3.4837200236132e-06 0.00064518764433235 4.18162701614218
chr9_29213189_29214477 33.867419082946 1.33077037032386 0.283203585661321 4.69898842282073 2.61453272920179e-06 0.000650084543724732 3.10381958166976
chr5_74387414_74387980 41.9610666979527 1.18633799392302 0.255051143428028 4.6513729677036 3.29732363962051e-06 0.000666955464695446 3.80212487314066
chr2_102578259_102578693 18.62180646192 -1.81240356373942 0.391119529062022 -4.63388664863118 3.58863541753387e-06 0.000691640640200571 3.97653780172579
chr8_143867023_143867613 23.4694565739574 -1.60698262496908 0.349325433812459 -4.60024512796231 4.21994059416349e-06 0.000697753871967457 4.61913023642943
chr19_4076869_4078921 27.2060665411797 -1.53904403500042 0.333649885246798 -4.61275157898526 3.97373128388762e-06 0.000723293124252259 4.18162701614218
chr1_185125382_185126860 161.560384655142 0.609054767213311 0.134483646248068 4.52883889011941 5.93086982551896e-06 0.000738050689675818 6.06136244800336
chr2_63764400_63764936 16.7915637228933 2.08822954889767 0.439721807750463 4.74897881362916 2.04446356544088e-06 0.000738050689675818 2.08689201670649
chr7_55141610_55142204 41.3138009524398 1.27323278367401 0.275151889978217 4.62738156650424 3.7031787117645e-06 0.000738050689675818 3.80512312704137
chr2_74648322_74649658 58.9751944254237 0.939817326247919 0.205253100164233 4.57882158903287 4.67602819753984e-06 0.000746808608277594 4.70110458766979
chr12_72258726_72260035 30.1513937065219 1.39165119961412 0.302076923894148 4.60694309804934 4.08631763701387e-06 0.000768934627400205 3.97653780172579
